"","x"
"236",0.628225635479082
"237",0.633296373842368
"238",0.635153437289802
"239",0.643547604366765
"240",0.648480632475724
"241",0.623155928373396
"242",0.676749047300338
"243",0.62624607006191
"244",0.62311308914488
"245",0.620774141543438
"246",0.635907684899332
"247",0.64050896375924
"248",0.638922688060529
"249",0.599722949571495
"250",0.647160563697318
"251",0.622552762426517
"252",0.658765746641501
"253",0.639382038575153
"254",0.617776157464891
"255",0.65695073212357
"256",0.615264400457961
"257",0.63297985950396
"258",0.655043311978962
"259",0.634945809062425
"260",0.598981552981465
"261",0.635849660975953
"262",0.629233801421338
"263",0.637261866316742
"264",0.654521488947149
"265",0.622357792004909
"266",0.633826060842405
"267",0.615989082183835
"268",0.633366759117709
"269",0.620931464453632
"270",0.626097218884468
"271",0.640799644911603
"272",0.64719322231499
"273",0.631068358968226
"274",0.649021587303146
"275",0.633961140730276
"276",0.62670640079284
"277",0.649076867293342
"278",0.64787585115655
"279",0.648990905635608
"280",0.617960648385342
"281",0.657274372040626
"282",0.617581206820333
"283",0.622133443541202
"284",0.628760826653823
"285",0.630025143043204
"286",0.661737801687717
"287",0.595543880803589
"288",0.62831890760525
"289",0.608125504949735
"290",0.631569257403797
"291",0.6107174412157
"292",0.620629170921624
"293",0.628103989281029
"294",0.645037678340876
"295",0.636587941212158
"296",0.604345165200577
"297",0.634700087770547
"298",0.608800092164513
"299",0.640896957151168
"300",0.615864635541534
"301",0.637803857894639
"302",0.637478152084849
"303",0.626984534758278
"304",0.611096110933234
"305",0.636386488790983
"306",0.619131021727656
"307",0.609343140530001
"308",0.635107981674301
"309",0.612341189828445
"310",0.640080673339353
"311",0.649530955794409
"312",0.586725810679901
"313",0.605426443301133
"314",0.604509540781644
"315",0.654061831995146
"316",0.605112367982848
"317",0.613192823302848
"318",0.649596551995955
"319",0.641377755534557
"320",0.653703580129884
"321",0.641164421720557
"322",0.667157100182208
"323",0.62135297848306
"324",0.656345763589885
"325",0.615967122465752
"326",0.592807679642887
"327",0.684709190489419
"328",0.627384876536274
"329",0.614189447103549
"330",0.621466404188348
"331",0.625791661950653
"332",0.630495648771265
"333",0.62688521368282
"334",0.614038737769128
"335",0.606121357184745
"336",0.690057880333464
"337",0.629933090080128
"338",0.645931989966571
"339",0.626745962485578
"340",0.627820405686727
"341",0.590543610358068
"342",0.628552419943239
"343",0.64374211299502
"344",0.627593114402913
"345",0.609320611211672
"346",0.640344983722917
"347",0.634494246776907
"348",0.622581986788877
"349",0.651345403758541
"350",0.665273914267924
"351",0.642231685187313
"352",0.598806650943631
"353",0.623937361620449
"354",0.619846974562945
"355",0.645953464406468
"356",0.64360409733701
"357",0.637616026487661
"358",0.64716176482713
"359",0.629191946551027
"360",0.614500127881835
"361",0.634902830125992
"362",0.638238324755267
"363",0.648765694256537
"364",0.617392783330671
"365",0.618915551436662
"366",0.610667059337327
"367",0.658869565789074
"368",0.630152698476734
"369",0.618324606178558
"370",0.637305353377019
"371",0.620724539658891
"372",0.669258328984345
"373",0.656912764965786
"374",0.638894514974498
"375",0.652065630513045
"376",0.640640447208566
"377",0.624012754050694
"378",0.672230895643772
"379",0.619964726296164
"380",0.604674344144486
"381",0.639516886456983
"382",0.557570924775871
"383",0.626871762693645
"384",0.57956920509536
"385",0.649085506487157
"386",0.625092072666716
"387",0.642654043866118
"388",0.630347920377552
"389",0.649817227069495
"390",0.666033071803166
"391",0.62538641704731
"392",0.64383634765477
"393",0.60409856699025
"394",0.628715241974854
"395",0.644979896816474
"396",0.627639019260233
"397",0.639398137817495
"398",0.639036821416594
"399",0.639559326845822
"400",0.613535538214195
"401",0.620455543021082
"402",0.631629996808048
"403",0.647239145219053
"404",0.629785088558784
"405",0.621506268659589
"406",0.616562961168023
"407",0.623519737479883
"408",0.600596187386154
"409",0.617512357413873
"410",0.636918071610608
"411",0.647973460950003
"412",0.609522629722003
"413",0.662773060744377
"414",0.616936691519742
"415",0.638882087433777
"416",0.603482889563594
"417",0.652587664763144
"418",0.646185837191969
"419",0.64204139808877
"420",0.619118098383729
"421",0.631718783293075
"422",0.59796155326883
"423",0.613210088849178
"424",0.646086176710467
"425",0.62277044816636
"426",0.648825735070543
"427",0.627638444746962
"428",0.649022726467245
"429",0.68592963165555
"430",0.652517026150945
"431",0.639993139234527
"432",0.634136121000063
"433",0.637637831878683
"434",0.64180125616124
"435",0.631821025070484
"436",0.640044345343552
"437",0.634926004245727
"438",0.61607568332572
"439",0.629539770801298
"440",0.621254642040861
"441",0.630405657936666
"442",0.611960531254913
"443",0.639365926518329
"444",0.625251782632519
"445",0.646982873062826
"446",0.644101194140601
"447",0.625404364820105
"448",0.6531101509214
"449",0.623062101005438
"450",0.639505993664418
"451",0.652976596734925
"452",0.652191898745749
"453",0.59240714066587
"454",0.627014284979858
"455",0.635306905140808
"456",0.632908564092601
"457",0.643286593115125
"458",0.647362700360204
"459",0.64425483995451
"460",0.63799886530307
"461",0.632146426913745
"462",0.64494334959585
"463",0.64467496449585
"464",0.642642524460261
"465",0.622060411891161
"466",0.625162734125602
"467",0.645948768077195
"468",0.629668765516212
"469",0.623370089065725
"470",0.623779152246275
"471",0.647112716383842
"472",0.630501354863346
"473",0.609194479315391
"474",0.636850372977902
"475",0.615998639981689
"476",0.644675136306672
"477",0.634274846269551
"478",0.646091695326824
"479",0.606247930422314
"480",0.612456698183665
"481",0.630667803814786
"482",0.626099201080985
"483",0.614686690272117
"484",0.628125706755298
"485",0.621456400285571
"486",0.629442119614916
"487",0.624140369522919
"488",0.637005282208519
"489",0.595150414793309
"490",0.614932473539962
"491",0.651701468044858
"492",0.616927781413128
"493",0.658453159879814
"494",0.629950872352111
"495",0.656799393487316
"496",0.662170193120951
"497",0.616369936356689
"498",0.631168409428125
"499",0.642267013802513
"500",0.647218234262342
"501",0.640388912917219
"502",0.633634987241489
"503",0.653090575722027
"504",0.640369706599905
"505",0.632960554539973
"506",0.62715692124575
"507",0.632183843489571
"508",0.627345078005453
"509",0.660813367258888
"510",0.639260239556482
"511",0.639504837722745
"512",0.638807837415382
"513",0.63217721445247
"514",0.635291101415899
"515",0.627308612680054
"516",0.622144013668897
"517",0.587971226611468
"518",0.629401982085377
"519",0.637104691991001
"520",0.640695638204159
"521",0.637077798783401
"522",0.646347594974817
"523",0.607543570934694
"524",0.60928495100174
"525",0.633772743058523
"526",0.609346422595947
"527",0.63751605759031
"528",0.632062109509276
"529",0.620706164174022
"530",0.633600896729326
"531",0.638814082372067
"532",0.648262900788361
"533",0.614028924484342
"534",0.638772857064259
"535",0.649052144445857
"536",0.645072790797192
"537",0.637517723112946
"538",0.626856588028406
"539",0.629331518050853
"540",0.642380839644448
